Unnamed: 0,Rank,Name,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Unnamed: 0.1;;;;;;;;,Unnamed: 0.1
482,736,Giacomo Bonaventura,79,65,78,80,80,70,64,65,65,80,75,84,81,78,68,80,79,78,82,79,78,79,74,80,79,83,82,69,70,70,71,68,68,72,57,68,CAM,3,4,Right,"180cm / 5'11""",75kg / 165lb,CM,35,Italy,ROSHN Saudi League,Al Shabab,Incisive Pass,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/giacomo-bonaventura/189125,,,,,,,482
591,736,Frederik Rønnow,79,79,79,69,81,47,78,48,45,14,9,52,13,7,17,48,14,7,25,30,16,13,34,40,76,12,31,12,12,15,11,13,66,32,67,17,GK,2,1,Right,"188cm / 6'2""",81kg / 179lb,,32,Denmark,Bundesliga,Union Berlin,Cross Claimer,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/frederik-r-nnow/201269,79.0,79.0,69.0,78.0,81.0,,591
469,736,Azpilicueta,79,59,55,76,72,81,74,64,55,62,46,68,60,51,66,72,78,58,79,77,68,68,67,73,83,75,78,82,78,82,81,80,80,71,71,84,CB,3,2,Right,"178cm / 5'10""",77kg / 170lb,RB,35,Spain,LALIGA EA SPORTS,Atlético de Madrid,"Jockey, Long Throw",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/azpilicueta/184432,,,,,,,469
603,736,António Silva,79,80,37,64,69,79,80,78,81,34,31,60,22,51,40,69,45,26,77,76,36,69,57,58,79,73,77,78,77,80,81,78,83,83,83,70,CB,2,2,Right,"187cm / 6'2""",82kg / 181lb,,20,Portugal,Liga Portugal,SL Benfica,"Block, Intercept, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/antonio-silva/270086,,,,,,,603
560,736,Adam Marušić,79,87,66,67,74,76,80,86,87,69,56,79,77,68,58,60,76,54,71,55,76,75,64,76,76,76,75,76,76,75,76,75,92,80,81,76,LB,4,3,Right,"185cm / 6'1""",81kg / 179lb,RB,31,Montenegro,Serie A Enilive,Latium,"Long Throw, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adam-marusic/224031,,,,,,,560
747,970,Noah Okafor,78,88,77,72,83,31,73,89,87,79,80,75,73,81,70,75,75,63,72,64,78,84,87,71,76,83,78,20,63,38,25,20,86,68,82,53,ST,4,4,Right,"185cm / 6'1""",85kg / 187lb,"LW, CAM",24,Switzerland,Serie A Enilive,Milano FC,"First Touch, Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/noah-okafor/242530,,,,,,,747
627,970,Miguel Almirón,78,87,75,73,80,57,65,89,86,77,75,78,72,75,69,74,73,66,75,67,78,81,86,69,77,79,75,59,43,62,59,49,62,88,52,69,RW,1,4,Left,"174cm / 5'9""",70kg / 154lb,RM,30,Paraguay,Premier League,Newcastle Utd,"Finesse Shot, Quick Step, Rapid, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/miguel-almiron/230977,,,,,,,627
715,970,Kevin Kampl,78,52,66,79,81,64,59,74,34,70,62,72,70,68,64,77,72,75,86,77,79,80,86,82,80,81,79,76,34,70,60,62,51,79,47,66,CM,4,3,Right,"178cm / 5'10""",66kg / 146lb,CDM,33,Slovenia,Bundesliga,RB Leipzig,"Flair, Technical, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kevin-kampl/195365,,,,,,,715
641,970,Fran Beltrán,78,58,56,77,75,76,66,61,56,63,53,61,60,55,49,78,72,55,83,81,54,74,77,79,74,76,66,75,60,77,80,81,66,67,63,70,CDM,3,3,Right,"165cm / 5'5""",64kg / 141lb,CM,25,Spain,LALIGA EA SPORTS,RC Celta,"Intercept, Long Ball Pass, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fran-beltran/235997,,,,,,,641
669,970,Danilho Doekhi,78,58,42,59,65,78,80,57,58,49,39,61,31,39,33,57,46,29,70,68,39,60,64,59,76,69,75,75,83,79,79,74,86,68,86,76,CB,3,2,Right,"190cm / 6'3""",86kg / 190lb,,26,Holland,Bundesliga,Union Berlin,"Anticipate, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/danilho-doekhi/232658,,,,,,,669
666,970,Berat Djimsiti,78,65,39,59,48,80,79,63,66,55,36,52,30,32,38,56,53,30,67,68,42,34,40,45,74,64,74,79,83,80,80,77,86,73,80,81,CB,3,2,Right,"190cm / 6'3""",83kg / 183lb,,31,Albania,Serie A Enilive,Bergamo Calcio,"Aerial, Intercept, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/berat-djimsiti/208165,,,,,,,666
980,1218,Yussuf Poulsen,77,72,71,67,74,56,80,77,68,79,76,73,58,75,58,72,68,42,74,53,70,76,67,54,79,77,73,54,86,53,59,34,93,76,80,81,ST,3,3,Right,"192cm / 6'4""",84kg / 185lb,,30,Denmark,Bundesliga,RB Leipzig,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yussuf-poulsen/207791,,,,,,,980
963,1218,Vitaliy Mykolenko,77,75,51,65,61,76,69,73,77,52,44,63,53,64,35,52,74,32,74,60,59,54,70,68,73,65,59,75,65,77,80,78,74,72,69,64,LB,2,2,Left,"180cm / 5'11""",71kg / 157lb,,25,Ukraine,Premier League,Everton,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vitaliy-mykolenko/244380,,,,,,,963
902,1218,Thorgan Hazard,77,71,74,78,82,53,66,78,65,75,71,77,74,76,79,77,77,79,79,74,81,82,86,87,78,82,78,63,42,58,45,53,64,76,64,57,LW,4,4,Right,"175cm / 5'9""",71kg / 157lb,LM,31,Belgium,1A Pro League,RSC Anderlecht,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/thorgan-hazard/203486,,,,,,,902
950,1218,Rafa Mir,77,76,77,66,72,45,79,73,79,79,76,82,74,78,75,64,69,60,73,52,64,72,67,64,74,74,75,39,81,42,43,35,92,74,85,69,ST,3,3,Right,"191cm / 6'3""",86kg / 190lb,,27,Spain,LALIGA EA SPORTS,Valencia CF,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rafa-mir/231628,,,,,,,950
1037,1218,Patrick Wimmer,77,80,69,71,81,49,70,83,78,76,69,77,67,57,52,78,71,50,75,61,64,83,85,82,75,78,68,48,44,53,47,45,70,76,71,60,RM,4,4,Right,"182cm / 6'0""",77kg / 170lb,"ST, RW",23,Austria,Bundesliga,VfL Wolfsburg,"Acrobatic, First Touch, Flair, Rapid, Relentless, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/patrick-wimmer/254566,,,,,,,1037
436,1218,Paola Hernández,77,73,75,75,79,70,63,76,71,75,80,70,71,65,68,75,70,71,80,76,66,81,78,72,69,80,68,70,69,61,80,65,76,74,65,40,CM,3,3,Right,"163cm / 5'4""",57kg / 126lb,CAM,22,Spain,Liga F,UD Tenerife,Press Proven,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paola-hernandez/272225,,,,,,,16597
464,1218,Natalia Ramos,77,74,70,71,72,78,81,74,74,75,69,72,71,65,69,69,69,72,75,68,72,71,67,64,75,75,70,80,75,77,80,75,87,82,83,75,CDM,3,3,Right,"171cm / 5'7""",63kg / 139lb,CM,25,Spain,Liga F,UD Tenerife,"Anticipate, Bruiser, Intercept, Relentless, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/natalia-ramos/272224,,,,,,,16625
822,1218,Jonathan Bamba,77,83,73,73,79,39,67,84,83,73,70,79,72,68,76,75,75,67,74,66,75,80,81,81,75,78,74,36,61,33,39,38,76,76,63,62,LM,4,4,Right,"175cm / 5'9""",72kg / 159lb,"CM, LW",28,Côte d'Ivoire,LALIGA EA SPORTS,RC Celta,"Flair, Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jonathan-bamba/225085,,,,,,,822
465,1218,Friederike Repohl,77,78,75,74,74,45,78,47,41,13,15,56,8,15,15,21,27,17,13,37,32,24,47,55,74,13,55,14,16,21,14,12,65,40,70,12,GK,2,1,Right,"177cm / 5'10""",68kg / 150lb,,30,Germany,GPFBL,Leverkusen,"Far Reach, Footwork, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/friederike-repohl/264915,78.0,75.0,74.0,78.0,74.0,,16626
864,1218,De Frutos,77,83,71,72,78,41,64,84,83,72,70,80,67,64,58,74,74,56,73,70,77,79,81,81,71,77,76,41,55,44,38,29,71,80,57,58,RM,4,4,Right,"173cm / 5'8""",72kg / 159lb,"LM, RW",27,Spain,LALIGA EA SPORTS,Rayo Vallecano,"First Touch, Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/de-frutos/243559,,,,,,,864
849,1218,Danilo Cataldi,77,68,71,77,78,73,71,72,64,67,66,82,79,65,52,77,69,80,81,76,79,77,73,78,80,79,79,76,66,75,73,71,74,75,67,75,CDM,4,3,Right,"180cm / 5'11""",70kg / 154lb,CM,30,Italy,Serie A Enilive,Fiorentina,Relentless,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/danilo-cataldi/211361,,,,,,,849
1294,1525,Willian Arão,76,67,62,67,68,76,82,65,69,71,56,75,68,40,56,66,58,48,73,76,56,67,68,57,69,71,75,79,74,74,77,73,75,86,82,81,CDM,3,3,Right,"181cm / 5'11""",74kg / 163lb,CB,32,Brazil,Hellas Liga,Panathinaikos,"Aerial, Anticipate, Intercept, Jockey",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/willian-arao/207884,,,,,,,1294
1273,1525,Vitor Roque,76,85,79,59,80,20,64,88,83,80,82,80,74,75,72,62,62,70,54,52,74,83,85,80,70,77,74,15,62,18,15,11,83,66,75,28,ST,3,4,Right,"172cm / 5'8""",78kg / 172lb,"RW, LW",19,Brazil,LALIGA EA SPORTS,Real Betis,"Flair, Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vitor-roque/276589,,,,,,,1273
1164,1525,Tomáš Holeš,76,74,58,69,69,75,80,74,74,69,52,72,60,50,54,67,73,55,70,70,58,65,70,82,74,70,73,76,77,76,74,75,88,77,80,80,CB,4,2,Right,"180cm / 5'11""",73kg / 161lb,CDM,31,Czech Republic,Česká Liga,Slavia Praha,"Long Ball Pass, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/tomas-holes/251116,,,,,,,1164
1264,1525,Mateo Retegui,76,72,76,64,70,35,77,69,75,83,79,76,70,68,66,67,51,52,70,67,62,69,62,58,75,76,75,32,76,34,29,25,79,74,84,62,ST,3,3,Right,"186cm / 6'1""",86kg / 190lb,,25,Italy,Serie A Enilive,Bergamo Calcio,First Touch,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mateo-retegui/241850,,,,,,,1264
1175,1525,Florian Kainz,76,71,74,77,77,44,61,75,67,74,72,77,76,58,81,78,79,73,76,75,78,76,84,82,77,77,75,31,55,55,41,34,64,68,54,67,CAM,4,4,Right,"176cm / 5'9""",71kg / 157lb,LM,31,Austria,Bundesliga 2,1. FC Köln,"Incisive Pass, Technical, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/florian-kainz/195038,,,,,,,1175
1109,1525,Enzo Díaz,76,75,62,71,74,74,80,77,73,76,53,76,63,67,60,74,71,51,73,70,67,73,78,79,75,74,78,73,72,74,76,74,86,78,80,82,LB,2,3,Left,"177cm / 5'10""",78kg / 172lb,CB,28,Argentina,Libertadores,River Plate,"Anticipate, Bruiser, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/enzo-diaz/246870,,,,,,,1109
531,1525,Ella Palis,76,65,69,71,73,75,75,63,67,71,67,79,72,51,51,71,56,52,80,78,60,73,75,77,76,72,74,81,55,76,79,69,68,90,71,67,CM,3,3,Right,"164cm / 5'5""",56kg / 123lb,CDM,25,France,Arkema PL,Montpellier,"Anticipate, Power Shot, Press Proven",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ella-palis/265859,,,,,,,16692
1135,1525,Dani García,76,47,63,71,70,78,84,44,50,74,58,69,68,53,58,74,55,57,78,77,61,66,62,78,82,76,68,82,63,78,80,78,69,89,81,87,CM,3,3,Right,"180cm / 5'11""",81kg / 179lb,CDM,34,Spain,Hellas Liga,Olympiacos FC,Bruiser,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dani-garcia/216194,,,,,,,1135
1543,1888,Yunus Musah,75,88,69,71,81,71,82,85,91,74,66,78,74,54,50,72,72,54,74,71,60,85,76,79,72,78,78,72,56,70,75,70,81,88,79,84,CM,3,4,Right,"178cm / 5'10""",75kg / 165lb,"CDM, RM",21,United States,Serie A Enilive,Milano FC,"Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yunus-musah/253177,,,,,,,1543
1447,1888,Víctor Gómez,75,80,51,74,75,69,71,82,79,75,40,65,60,42,46,76,76,50,76,73,71,74,78,82,77,76,67,68,62,73,68,66,76,84,64,71,RB,4,3,Right,"169cm / 5'7""",68kg / 150lb,LB,24,Spain,Liga Portugal,SC Braga,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/victor-gomez/245597,,,,,,,1447
1641,1888,Sammie Szmodics,75,79,75,70,76,51,67,83,75,81,79,74,70,68,65,72,66,65,72,67,69,74,85,90,76,74,76,53,59,48,53,40,72,83,57,72,CAM,4,3,Right,"168cm / 5'6""",67kg / 148lb,ST,28,Republic of Ireland,Premier League,Ipswich,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sammie-szmodics/220139,,,,,,,1641
573,1888,Meggie Dougherty Howard,75,64,63,66,74,73,73,65,63,68,65,57,67,55,62,70,42,51,79,76,48,75,61,75,73,78,72,76,61,76,72,68,70,79,70,75,CM,3,3,Right,"165cm / 5'5""",57kg / 126lb,CDM,29,United States,NWSL,Angel City FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/meggie-dougherty-howard/267298,,,,,,,16734
571,1888,María De Alharilla,75,53,53,72,73,77,77,52,54,69,50,62,47,40,71,59,80,62,76,74,69,72,69,81,77,75,72,82,71,81,75,70,76,70,80,80,RB,3,3,Right,"164cm / 5'5""",51kg / 112lb,,33,Spain,Liga F,Levante UD,"Bruiser, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/maria-de-alharilla/272014,,,,,,,16732
1439,1888,Marco Friedl,75,71,42,61,67,76,75,67,74,56,37,48,44,47,45,50,63,42,65,74,45,64,65,62,75,70,71,77,66,76,78,80,76,69,77,79,CB,2,2,Left,"187cm / 6'2""",82kg / 181lb,,26,Austria,Bundesliga,SV Werder Bremen,"Jockey, Long Ball Pass, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marco-friedl/237595,,,,,,,1439
1410,1888,Leander Dendoncker,75,53,69,75,70,76,78,40,64,75,62,83,73,68,55,71,73,68,78,77,71,71,49,52,72,76,77,76,77,74,78,75,77,72,83,74,CM,4,2,Right,"188cm / 6'2""",88kg / 194lb,"CDM, CB",29,Belgium,1A Pro League,RSC Anderlecht,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leander-dendoncker/212501,,,,,,,1410
620,1888,Kirsty Smith,75,79,34,60,62,73,57,79,79,44,25,60,25,20,45,42,75,44,67,51,63,52,72,80,73,68,57,73,64,76,73,72,67,72,48,59,LB,3,3,Right,"164cm / 5'5""",55kg / 121lb,,30,Scotland,Barclays WSL,West Ham,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kirsty-smith/245889,,,,,,,16781
1550,1888,Jota,75,86,70,70,81,37,59,84,88,69,68,73,74,66,59,69,72,72,71,68,72,80,89,87,67,82,73,37,60,28,41,25,73,61,57,56,LM,4,5,Right,"175cm / 5'9""",67kg / 148lb,"LW, RW",25,Portugal,Ligue 1 McDonald's,Stade Rennais FC,"First Touch, Flair, Power Shot, Technical, Trickster, Trivela",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jota/234570,,,,,,,1550
1652,1888,Felix Uduokhai,75,62,39,53,59,76,75,66,58,35,33,62,35,24,38,49,35,31,70,59,34,49,66,63,75,65,72,75,77,75,78,76,79,63,83,67,CB,3,2,Left,"193cm / 6'4""",89kg / 196lb,,27,Germany,Trendyol Süper Lig,Beşiktaş,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/felix-uduokhai/232144,,,,,,,1652
585,1888,Emmy Jézéquel,75,69,44,61,67,76,75,61,75,36,42,56,41,38,40,41,52,39,78,66,61,64,64,71,72,71,63,73,71,76,79,75,77,76,74,74,CB,3,2,Left,"162cm / 5'4""",58kg / 128lb,,23,France,Arkema PL,Strasbourg,Block,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/emmy-jezequel/265931,,,,,,,16746
1483,1888,Cédric Kipré,75,68,35,49,55,73,85,64,71,29,31,53,29,32,36,44,39,32,61,52,37,52,44,39,71,61,68,73,72,74,74,72,86,67,94,83,CB,2,2,Right,"193cm / 6'4""",90kg / 198lb,,27,Côte d'Ivoire,Ligue 1 McDonald's,Stade de Reims,"Bruiser, Intercept, Long Ball Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cedric-kipre/235458,,,,,,,1483
558,1888,Carla Armengol,75,80,72,75,73,56,65,81,79,71,75,69,77,59,55,71,70,79,81,70,74,74,79,69,69,72,66,60,69,55,55,40,79,69,68,50,RM,3,4,Right,"164cm / 5'5""",53kg / 117lb,"ST, RW",26,Spain,Liga F,Real Betis,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/carla-armengol/272259,,,,,,,16719
1627,1888,Borna Sosa,75,71,53,78,75,67,71,72,70,68,41,70,65,44,31,76,87,68,76,72,84,75,72,69,74,76,74,71,64,62,70,72,76,76,71,65,LB,3,3,Left,"186cm / 6'1""",79kg / 174lb,,26,Croatia,Serie A Enilive,Torino,"Slide Tackle, Trivela, Whipped Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/borna-sosa/243388,,,,,,,1627
1542,1888,Arijanet Murić,75,76,73,79,77,45,74,44,46,11,12,59,14,16,18,60,13,11,55,58,24,20,38,40,60,35,66,18,10,15,17,18,66,29,71,24,GK,2,1,Right,"197cm / 6'6""",95kg / 209lb,,25,Kosovo,Premier League,Ipswich,"Cross Claimer, Far Throw, Long Ball Pass",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/arijanet-muric/233164,76.0,73.0,79.0,74.0,77.0,,1542
1794,2318,Leandro Díaz,74,64,75,63,69,27,76,66,62,78,80,77,63,60,78,69,58,44,67,56,72,68,73,59,68,72,63,22,78,21,23,16,87,72,84,56,ST,2,3,Right,"182cm / 6'0""",85kg / 187lb,,32,Argentina,Sudamericana,Lanús,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/leandro-diaz/214777,,,,,,,1794
2951,3521,Lasse Berg Johnsen,72,67,55,65,68,67,82,69,65,59,49,66,60,55,50,66,55,50,68,73,61,65,77,74,71,69,71,68,55,70,68,66,73,91,78,81,CDM,3,2,Right,"179cm / 5'10""",75kg / 165lb,CM,25,Norway,Allsvenskan,Malmö FF,"Jockey, Tiki Taka",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lasse-berg-johnsen/248166,,,,,,,2951
3193,3521,Kevin Schade,72,94,65,59,73,29,64,93,94,69,69,68,54,60,57,61,68,35,66,41,44,75,78,78,65,70,60,23,69,20,30,23,82,58,64,68,LW,3,3,Right,"185cm / 6'1""",74kg / 163lb,"ST, RW, LM",22,Germany,Premier League,Brentford,"Quick Step, Rapid",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kevin-schade/260926,,,,,,,3193
3173,3521,Diego Rubio,72,68,72,65,71,48,71,67,68,73,72,76,68,70,74,66,52,74,68,65,75,69,74,73,71,72,70,23,74,44,59,49,77,74,69,72,ST,4,3,Right,"180cm / 5'11""",77kg / 170lb,CAM,31,Chile,MLS,Austin FC,"Long Ball Pass, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/diego-rubio/204709,,,,,,,3173
3972,4260,Shon Weissman,71,70,72,63,67,37,73,68,72,72,72,76,67,76,79,64,58,53,67,60,63,63,68,75,72,70,72,28,68,43,30,25,77,73,76,65,ST,4,3,Right,"174cm / 5'9""",79kg / 174lb,,28,Israel,LALIGA HYPERMOTION,Granada CF,Power Header,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shon-weissman/251412,,,,,,,3972
3558,4260,Isaac Hayden,71,51,58,61,67,71,77,53,50,65,50,75,64,35,45,65,43,43,70,67,45,68,54,60,67,69,74,71,66,74,70,69,73,70,80,78,CDM,4,2,Right,"187cm / 6'2""",79kg / 174lb,"CM, CB",29,England,Premier League,Newcastle Utd,"Block, Slide Tackle",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/isaac-hayden/206115,,,,,,,3558
983,4260,Bicho,71,64,68,68,74,62,64,71,59,75,75,66,60,55,59,70,60,60,78,59,59,75,64,60,65,80,71,75,61,65,55,51,68,67,57,75,CM,4,4,Left,"164cm / 5'5""",59kg / 130lb,RM,21,Spain,Liga F,UD Tenerife,Press Proven,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bicho/272147,,,,,,,17144
4580,5037,Abderrahman Rebbach,70,71,70,66,70,36,68,70,72,64,75,78,55,60,69,62,71,45,69,66,56,74,64,69,59,72,54,35,55,30,35,37,71,63,72,63,LM,3,3,Right,"176cm / 5'9""",72kg / 159lb,"RM, CAM, LW",26,Algeria,LALIGA EA SPORTS,D. Alavés,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/abderrahman-rebbach/270834,,,,,,,4580
5522,5902,Shin Jin Ho,69,62,64,70,68,60,76,67,57,64,58,72,70,63,68,71,67,75,70,72,71,62,68,82,67,73,70,63,55,61,61,56,71,82,75,73,CM,4,3,Right,"177cm / 5'10""",72kg / 159lb,CDM,36,Korea Republic,K League 1,Incheon United,"Dead Ball, Incisive Pass, Press Proven, Relentless",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shin-jin-ho/202986,,,,,,,5522
5379,5902,Rome-Jayden Owusu-Oduro,69,69,65,64,72,32,69,35,27,5,6,48,9,6,17,33,13,11,29,30,10,10,39,31,68,10,35,11,12,5,13,11,56,30,57,16,GK,3,1,Right,"188cm / 6'2""",82kg / 181lb,,20,Holland,Eredivisie,AZ,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rome-jayden-owusu-oduro/272958,69.0,65.0,64.0,69.0,72.0,,5379
5122,5902,Patrik Gunnarsson,69,68,72,73,70,42,68,44,40,8,9,55,8,12,14,63,15,20,50,50,15,18,38,50,54,35,56,16,14,15,12,12,63,32,68,22,GK,3,1,Right,"190cm / 6'3""",84kg / 185lb,,23,Iceland,1A Pro League,KV Kortrijk,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/patrik-gunnarsson/245274,68.0,72.0,73.0,68.0,70.0,,5122
5274,5902,Cebrail Makreckis,69,70,58,67,74,65,64,71,70,64,56,63,59,51,50,62,69,40,74,72,48,75,80,73,73,72,60,63,52,71,66,61,65,67,61,69,RB,3,3,Right,"181cm / 5'11""",71kg / 157lb,CDM,24,Latvia,Magyar Liga,Ferencvárosi TC,Rapid,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cebrail-makreckis/262644,,,,,,,5274
5735,6884,Max Bird,68,65,60,66,67,65,64,66,65,63,61,60,59,52,50,67,64,52,69,68,62,66,67,69,69,68,72,68,50,66,68,66,61,74,61,61,CM,3,2,Left,"183cm / 6'0""",77kg / 170lb,CDM,23,England,EFL Championship,Bristol City,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/max-bird/241419,,,,,,,5735
5679,6884,João Silva,68,59,24,45,48,68,71,52,65,24,18,38,23,21,30,33,25,25,64,54,23,35,62,56,66,56,54,67,71,70,67,63,73,73,71,70,CB,3,2,Right,"187cm / 6'2""",75kg / 165lb,,25,Portugal,1A Pro League,KV Kortrijk,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joao-silva/270585,,,,,,,5679
5965,6884,Diego Gómez,68,75,63,65,69,59,72,75,75,63,63,65,65,53,63,66,55,40,73,72,51,70,71,62,70,70,62,55,49,59,65,63,70,64,74,75,CM,3,2,Right,"185cm / 6'1""",83kg / 183lb,"RM, LM",21,Paraguay,MLS,Inter Miami CF,Aerial,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/diego-gomez/269278,,,,,,,5965
6121,6884,Bledian Krasniqi,68,71,66,67,71,63,61,70,72,65,68,66,66,65,59,66,65,62,70,66,65,70,79,88,68,69,65,66,51,65,62,61,60,70,56,61,CM,3,3,Right,"173cm / 5'8""",68kg / 150lb,CAM,23,Switzerland,CSSL,FC Zürich,Technical,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bledian-krasniqi/246168,,,,,,,6121
7297,7937,Yllan Okou,67,69,31,48,55,66,67,67,70,22,21,58,28,22,44,44,40,31,59,46,44,51,60,57,65,57,51,64,67,65,68,65,75,51,73,70,CB,2,2,Left,"189cm / 6'2""",75kg / 165lb,,21,France,Serie A Enilive,Hellas Verona,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/yllan-okou/271458,,,,,,,7297
7420,7937,Rúben Lima,67,60,56,66,67,67,66,54,65,62,49,62,70,59,37,65,66,70,68,64,66,66,65,66,66,70,69,70,63,67,68,64,65,64,66,67,CB,2,2,Left,"177cm / 5'10""",69kg / 152lb,LB,34,Portugal,Liga Portugal,Estrela Amadora,"Block, Intercept",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ruben-lima/192156,,,,,,,7420
6653,7937,Juan Fernando Alfaro,67,66,50,64,67,64,65,64,68,54,44,53,58,41,55,58,62,44,71,67,50,69,74,61,62,66,60,66,55,64,63,71,66,62,66,67,CDM,3,3,Right,"174cm / 5'9""",74kg / 163lb,CM,24,Argentina,Sudamericana,Club Nacional,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/juan-fernando-alfaro/273992,,,,,,,6653
7028,7937,Jannis Heuer,67,67,48,57,52,67,72,58,75,49,45,57,48,43,36,48,56,55,64,55,56,52,39,38,66,54,59,66,70,66,67,64,76,61,80,63,CB,3,2,Right,"189cm / 6'2""",87kg / 192lb,,25,Germany,Bundesliga 2,Kaiserslautern,"Block, Power Header",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jannis-heuer/262903,,,,,,,7028
7306,7937,Gaël Ondoua,67,67,46,62,62,63,75,70,65,60,38,64,39,47,49,66,55,41,68,64,39,61,64,64,62,62,58,62,55,61,67,62,71,80,74,71,CDM,3,2,Left,"187cm / 6'2""",74kg / 163lb,CM,28,Cameroon,CSSL,Servette FC,,https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gael-ondoua/245017,,,,,,,7306
